import torch
# Fichier audio d'émotions pour le slot 53
# Données de test pour vérifier l'affichage
hap: 0.134709894657135
sad: 0.45297783613204956
hap: 0.4266982674598694
neu: 0.10629614442586899
neu: 0.5357574820518494
hap: 0.3489360809326172
sad: 0.11038606613874435
sad: 0.854786217212677
neu: 0.07238702476024628
hap: 0.07229974865913391
sad: 0.7267881035804749
hap: 0.1507769376039505
